201700992,冯翁艳,382951199601211366,男,汉,共青团员,云南省,北京市三门峡市林州市秦淼,545975,1996/01/21,12476768390,iatsffvm@qq.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,四级,617,n
201700993,金淼,500384200006068092,女,汉,共青团员,海南省,宁夏回族自治区濮阳市兰考县武翁丽,159616,2000/06/06,15085683463,aqozsyy@qq.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,博士,定向,英语,六级,545,n
201700994,吕个强,010429199601257896,男,汉,中共党员,广东省,河北省焦作市卫滨区姜丽,937222,1996/01/25,15990259374,ovzjtaiuy@163.com,合肥工业大学宣城校区,化工系,化学工程,2017,硕士,定向,英语,六级,489,n
201700995,郑几,395000199610275981,男,汉,共青团员,甘肃省,甘肃省济源市卫滨区曹宇双,181495,1996/10/27,14906333613,ulqbbuxvp@qq.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,定向,英语,四级,544,n
201700996,孔又叒,364278199502155050,女,汉,中共党员,陕西省,安徽省济源市汝南县华勇几,698794,1995/02/15,18571375441,zqtmavgow@163.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,定向,英语,六级,547,n
201700997,韩水,079818199710083326,女,汉,中共党员,上海市,陕西省信阳市嵩县韩第是,729281,1997/10/08,15877334745,wpzdgvv@163.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,四级,639,n
201700998,冯又个,971376199809105461,男,汉,共青团员,天津市,香港濮阳市栾川县郎翁娟,252391,1998/09/10,12982843193,pjktlnhs@163.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,四级,589,n
201700999,孙节艳,232720199603177810,男,汉,中共预备党员,山西省,内蒙古自治区信阳市栾川县吕娟叒,754952,1996/03/17,15479465257,vreswte@qq.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,定向,英语,四级,547,n
201701000,蒋静勇,080383199506302637,男,藏,中共党员,内蒙古自治区,安徽省许昌市滑县王杰,985132,1995/06/30,14076363937,nxcvwgay@163.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,非定向,英语,四级,626,n
201701001,冯叒,111788199812181713,男,汉,中共党员,河北省,安徽省信阳市嵩县赵军娟,334585,1998/12/18,15371399866,pwnppk@163.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,四级,459,n
201701002,秦淼金,674193199903102837,男,汉,共青团员,贵州省,安徽省漯河市永城市范节娜,194371,1999/03/10,16944509702,iewjbekv@163.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,定向,英语,四级,577,n
201701003,李几叒,425297199510019375,男,汉,中共党员,云南省,宁夏回族自治区周口市老城区尤宇,236922,1995/10/01,16158934442,nabiokiuz@163.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,四级,523,n
201701004,李磊,929381199704063067,女,汉,中共预备党员,天津市,江苏省平顶山市新郑市赵双,168192,1997/04/06,15036278397,jgafpezcv@163.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,四级,515,n
201701005,卫淼,529348199606101957,男,汉,中共预备党员,内蒙古自治区,广东省鹤壁市项城市韩鑫勇,519836,1996/06/10,14108890675,vhrthachi@163.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,四级,591,n
201701006,秦叕,401970200002241954,男,汉,中共党员,甘肃省,陕西省濮阳市坡头镇华又金,439753,2000/02/24,17650290174,bxgmmew@163.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,四级,462,n
201701007,韩水,951002199710028378,女,汉,中共党员,黑龙江省,浙江省郑州市石龙区曹秀淼,696959,1997/10/02,18009814022,lkrcydfer@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,四级,479,n
201701008,褚个,003928199512196237,男,汉,共青团员,河北省,上海市周口市承留镇葛英双,994825,1995/12/19,13862355085,iwbohy@163.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,四级,541,n
201701009,武个节,403153199709200047,男,汉,中共党员,广西壮族自治区,福建省驻马店市平舆县杨磊宇,751518,1997/09/20,18593981537,mgxdmxp@163.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,四级,487,n
201701010,姜八,877807199603065597,男,汉,共青团员,安徽省,海南省郑州市金水区杨淼几,281326,1996/03/06,11752328675,iozxmy@qq.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,四级,572,n
201701011,张翁吉,543105199704295818,女,汉,共青团员,贵州省,陕西省安阳市梨林镇金是军,933657,1997/04/29,12204114929,hvodvgqdd@163.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,定向,英语,四级,468,n
201701012,尤英水,218089199509239402,女,汉,中共党员,新疆维吾尔自治区,山东省驻马店市平舆县吕的,621837,1995/09/23,15124813748,bsfcgy@qq.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,六级,451,n
201701013,许叒,924719199807080456,男,汉,中共党员,四川省,澳门三门峡市唐河县秦秀鑫,195842,1998/07/08,17261745808,xckagi@qq.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,定向,英语,六级,454,n
201701014,赵虎,801848199905040846,男,汉,中共预备党员,香港,广东省三门峡市永城市孔节,654153,1999/05/04,11255613200,kknzspklo@qq.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,定向,英语,四级,555,n
201701015,赵芳,766088199507061660,男,汉,共青团员,西藏自治区,天津市济源市邓州市李几勇,811328,1995/07/06,10006878418,bpfpek@qq.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,四级,592,n
201701016,苏洋鑫,966302199509017822,女,汉,共青团员,安徽省,广西壮族自治区驻马店市湛河区严金英,414382,1995/09/01,16413648880,jhwavylb@163.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,四级,561,n
201701017,陶军的,931142199703018977,女,壮,共青团员,江苏省,广东省信阳市渑池县金鑫,962859,1997/03/01,10600625582,atrredfqf@qq.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,定向,英语,六级,650,n
201701018,吕雨娟,292536199508138533,男,汉,共青团员,黑龙江省,四川省濮阳市内乡县褚秀水,946656,1995/08/13,17898636100,xxyvfd@163.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,四级,543,n
201701019,曹英,848059199605217296,女,汉,共青团员,海南省,湖南省开封市长垣市苏艳,392674,1996/05/21,10586620610,cbedan@qq.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,六级,493,n
201701020,潘军,195724199504256374,男,汉,中共预备党员,河北省,湖北省商丘市上蔡县姜英娟,811235,1995/04/25,15860016139,qfwspv@qq.com,合肥工业大学宣城校区,经济系,国际贸易,2017,博士,定向,英语,四级,626,n
201701021,孔几静,119304199803254653,男,汉,共青团员,河南省,新疆维吾尔自治区洛阳市涧西区尤艳,348866,1998/03/25,15330844178,gffdjlgr@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,四级,473,n
201701022,苏虎几,320439200001033448,男,汉,中共预备党员,上海市,上海市郑州市鹿邑县范八敏,733428,2000/01/03,18177833118,yyocjfz@163.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,非定向,英语,四级,517,n
201701023,吕双,476739199807278589,男,汉,共青团员,山东省,西藏自治区驻马店市滑县何第,352844,1998/07/27,10363316298,rqgvnl@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,硕士,定向,英语,四级,515,n
201701024,葛几,984503199507274496,女,汉,共青团员,新疆维吾尔自治区,广西壮族自治区焦作市管城回族区何是,386497,1995/07/27,16094646847,nvzuiw@163.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,定向,英语,六级,600,n
201701025,陈三叕,219430199712070631,女,汉,共青团员,宁夏回族自治区,福建省周口市西工区郎磊,167732,1997/12/07,17610428508,reiopaf@qq.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,六级,428,n
201701026,华艳,263129200009093711,女,汉,中共党员,香港,重庆市南阳市新华区姜金强,481513,2000/09/09,17521101569,wzornrqmo@qq.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,四级,551,n
201701027,蒋娟芳,910367200009243053,女,汉,中共党员,西藏自治区,河南省南阳市老城区严伟,458297,2000/09/24,14793354380,oycqcz@qq.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,硕士,定向,英语,四级,629,n
201701028,何几,757572199505168914,女,汉,中共党员,吉林省,湖南省漯河市新野县褚丽鑫,347742,1995/05/16,19451913094,iilchun@qq.com,合肥工业大学宣城校区,文法学院,法学,2017,硕士,定向,英语,六级,587,n
201701029,朱虎,951259200002249743,男,汉,中共党员,陕西省,上海市开封市卫辉市李勇,919266,2000/02/24,14007459643,gtlsrwm@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,六级,450,n
201701030,秦杰,276623199702068216,男,汉,中共党员,湖北省,安徽省平顶山市凤泉区吕雨,832972,1997/02/06,16305982721,nkysfhhw@qq.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,六级,430,n
201701031,卫八,125172200002152005,女,汉,中共党员,山东省,北京市驻马店市邵原镇冯叒,595616,2000/02/15,12551302865,entbbnm@163.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,四级,520,n
201701032,何水,374516199712300509,男,汉,中共党员,澳门,台湾省新乡市北海街道吕艳,487122,1997/12/30,18821268856,jwgcwv@qq.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,定向,英语,六级,447,n
201701033,赵伟,311760199512183003,女,汉,共青团员,云南省,辽宁省焦作市长垣市云鑫,117242,1995/12/18,17097593074,luddhvdn@qq.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,四级,592,n
201701034,周英,753820199811200617,男,汉,共青团员,澳门,台湾省三门峡市玉泉街道奚敏,253367,1998/11/20,11436575811,llgwso@qq.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,四级,430,n
201701035,范个丽,415577199701032329,女,汉,中共预备党员,黑龙江省,广西壮族自治区漯河市项城市华艳,398335,1997/01/03,12393784139,qqhnziboi@163.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,四级,499,n
201701036,魏勇几,900058199902070972,男,汉,中共党员,福建省,台湾省漯河市山城区周个秀,327244,1999/02/07,10262493967,drzexnlq@qq.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,定向,英语,四级,608,n
201701037,褚艳,603586199506242038,男,苗,共青团员,新疆维吾尔自治区,香港安阳市淇县尤伟翁,723632,1995/06/24,10283714319,nmfeqip@qq.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,定向,英语,六级,489,n
201701038,蒋三杰,135216199808188503,男,汉,共青团员,北京市,湖南省洛阳市邓州市彭强磊,839891,1998/08/18,12045347572,pohcji@163.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,六级,633,n
201701039,尤金雨,852425199811228941,男,汉,中共预备党员,甘肃省,新疆维吾尔自治区三门峡市西华县蒋几吉,129372,1998/11/22,14304612259,ttgnry@163.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,定向,英语,四级,482,n
201701040,武强,837748199510132575,男,汉,共青团员,浙江省,河北省濮阳市祥符区葛叒翁,972176,1995/10/13,19646251809,ahseypv@qq.com,合肥工业大学宣城校区,经济系,国际贸易,2017,硕士,定向,英语,四级,573,n
201701041,郑第的,307637199708074094,男,汉,共青团员,新疆维吾尔自治区,西藏自治区南阳市鲁山县奚磊,634342,1997/08/07,19677322137,xgzvmowc@qq.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,四级,447,n
201701042,孙是,215407199901290001,女,汉,中共预备党员,吉林省,江苏省南阳市郸城县尤几个,736148,1999/01/29,11995227319,pvzybm@163.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,硕士,定向,英语,四级,503,n
201701043,吕丽,246307199902120763,男,汉,中共预备党员,山西省,重庆市南阳市天坛街道褚娟水,436177,1999/02/12,19840120571,ftsoga@163.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,四级,487,n
201701044,钱金磊,986833199804087447,男,汉,中共党员,重庆市,安徽省驻马店市遂平县郎娟,322526,1998/04/08,13669042626,fvgosq@qq.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,四级,626,n
201701045,沈水静,725618200009230127,女,汉,共青团员,青海省,西藏自治区郑州市温县魏三,542564,2000/09/23,18937024431,iqtmcdr@qq.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,四级,479,n
201701046,彭双,138239199501059142,男,汉,共青团员,香港,广东省郑州市宝丰县孔虎,118821,1995/01/05,10300147564,vpergrqrd@qq.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,硕士,定向,英语,六级,596,n
201701047,武水秀,147923199901153236,男,汉,共青团员,江苏省,广东省开封市西工区张鑫,518413,1999/01/15,12620635882,sbzeyd@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,四级,580,n
201701048,严又,213397200001018186,女,汉,共青团员,海南省,安徽省开封市渑池县曹磊,846228,2000/01/01,15520937960,nkemoldh@qq.com,合肥工业大学宣城校区,管理学院,管理学,2017,博士,定向,英语,四级,575,n
201701049,曹虎,365339199505226200,男,汉,共青团员,天津市,甘肃省周口市襄城县杨双,926313,1995/05/22,10087774858,ivujxxmi@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,硕士,定向,英语,四级,603,n
201701050,钱叒,879801200007054929,女,汉,共青团员,广西壮族自治区,福建省郑州市济水街道韩双,981393,2000/07/05,12570611528,yrphvd@qq.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,定向,英语,四级,587,n
201701051,云丽,001164199807262786,男,汉,中共党员,北京市,内蒙古自治区鹤壁市义马市陶秀,641413,1998/07/26,11245292350,vfsuilocm@qq.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,四级,456,n
201701052,周艳静,647413199706037988,女,汉,共青团员,安徽省,北京市三门峡市汤阴县郎艳,461317,1997/06/03,15273299102,hnphkefw@qq.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,非定向,英语,四级,646,n
201701053,魏杰,514489199710083915,女,汉,中共预备党员,重庆市,山东省郑州市镇平县姜宇秀,349178,1997/10/08,12916566884,foqdbl@qq.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,四级,516,n
201701054,冯英,737366199910011112,女,汉,中共党员,云南省,云南省洛阳市卢氏县孔宇芳,897891,1999/10/01,11497959055,rowhdcmth@163.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,非定向,英语,六级,519,n
201701055,潘鑫是,820461199511200634,男,苗,共青团员,广东省,新疆维吾尔自治区郑州市川汇区施水,783387,1995/11/20,16331520816,kaodlefty@qq.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,四级,485,n
201701056,孙军,568112200008071711,女,汉,共青团员,台湾省,宁夏回族自治区焦作市郏县华又,659139,2000/08/07,12155046238,fdxxxr@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,四级,623,n
201701057,施娟虎,770695199809309984,男,汉,中共党员,澳门,山东省驻马店市召陵区朱静叒,876838,1998/09/30,13595273351,qjmtspxcj@163.com,合肥工业大学宣城校区,经济系,国际贸易,2017,博士,定向,英语,六级,476,n
201701058,许的娟,748119199704177117,男,汉,中共党员,吉林省,上海市驻马店市承留镇尤军叒,873847,1997/04/17,16519236776,cbvlgz@163.com,合肥工业大学宣城校区,化工系,化学工程,2017,硕士,定向,英语,四级,567,n
201701059,周是,686846200010015179,女,汉,中共党员,上海市,吉林省鹤壁市西峡县褚洋,621831,2000/10/01,19239880582,arxbvwzaf@163.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,博士,定向,英语,四级,536,n
201701060,秦磊,617202200011300699,女,汉,中共预备党员,内蒙古自治区,广东省济源市新野县潘娜宇,232188,2000/11/30,14161622959,eomioj@qq.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,四级,430,n
201701061,冯个虎,914052199611013913,女,汉,共青团员,广东省,湖南省商丘市栾川县秦虎洋,347267,1996/11/01,12598689770,mbjjxx@qq.com,合肥工业大学宣城校区,文法学院,法学,2017,硕士,定向,英语,四级,522,n
201701062,赵虎,212163200012044133,男,汉,共青团员,海南省,吉林省漯河市沈丘县卫八,617391,2000/12/04,18888907887,rcgzhmq@qq.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,四级,462,n
201701063,潘几吉,689395199511143322,男,汉,中共预备党员,海南省,甘肃省开封市沁阳市吕强吉,618873,1995/11/14,16828918780,ocathk@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,四级,506,n
201701064,秦水,540076199603069673,男,土家,共青团员,黑龙江省,香港驻马店市项城市郎吉翁,782116,1996/03/06,14504290865,lsquth@qq.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,四级,565,n
201701065,严娜,221889199601199053,女,蒙古,共青团员,江西省,江西省濮阳市涧西区何洋杰,223291,1996/01/19,11538997643,fkqqzesrr@163.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,定向,英语,四级,568,n
201701066,褚翁,045267199511236402,男,汉,中共预备党员,西藏自治区,福建省济源市石龙区华八,674988,1995/11/23,17186713168,ijiacs@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,六级,456,n
201701067,朱丽,675709199609187568,女,汉,共青团员,浙江省,陕西省商丘市西工区金勇洋,624292,1996/09/18,11899696079,jdqvth@qq.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,四级,501,n
201701068,赵艳,036879199508163064,男,汉,中共党员,甘肃省,河北省周口市西工区张丽英,836494,1995/08/16,15927685745,geudinlpu@163.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,硕士,定向,英语,四级,450,n
201701069,陶虎,969388199609171882,男,汉,中共预备党员,湖北省,上海市许昌市沁阳市姜芳娜,845934,1996/09/17,15211085075,oinqsm@163.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,六级,498,n
201701070,陶几军,879425199904210536,女,汉,共青团员,河南省,陕西省济源市光山县姜双双,443256,1999/04/21,12940244704,igvnhvkg@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,六级,462,n
201701071,魏英强,024764199710206957,女,汉,中共党员,澳门,湖北省焦作市卧龙区施军三,419561,1997/10/20,13461121521,ztvioe@qq.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,四级,616,n
201701072,蒋八,428182199512067602,男,汉,共青团员,宁夏回族自治区,辽宁省三门峡市邓州市施鑫八,459787,1995/12/06,15085973110,chbdzma@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,六级,637,n
201701073,秦秀艳,256247199612010660,女,汉,共青团员,吉林省,山西省漯河市鹿邑县李几,569299,1996/12/01,13036238810,mizfprai@qq.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,博士,定向,英语,四级,549,n
201701074,何的,833336199504099219,男,汉,共青团员,云南省,贵州省济源市夏邑县韩鑫,873994,1995/04/09,14452334487,uuxlsvl@163.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,硕士,定向,英语,四级,533,n
201701075,秦几,311474199709221681,男,汉,共青团员,山东省,广西壮族自治区驻马店市汝阳县华翁,921861,1997/09/22,16345295405,odfrlysly@qq.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,非定向,英语,六级,569,n
201701076,魏翁,375757199505143610,男,汉,共青团员,青海省,四川省南阳市封丘县奚又,821135,1995/05/14,15066236092,pzverhjii@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,四级,510,n
201701077,王吉,140377200008112621,女,汉,中共党员,浙江省,辽宁省南阳市大峪镇褚洋军,227721,2000/08/11,19810584312,zxifhdrw@qq.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,六级,551,n
201701078,郑洋叒,740073199602203797,男,汉,共青团员,福建省,福建省鹤壁市汝阳县孔娟,187416,1996/02/20,19594358543,jqppnnvbc@163.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,六级,510,n
201701079,魏个,794249199711250475,男,汉,共青团员,新疆维吾尔自治区,香港安阳市临颍县华丽,437513,1997/11/25,13284053131,bwztxrw@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,四级,441,n
201701080,许静吉,283241199602109579,女,汉,共青团员,吉林省,青海省信阳市太康县施三雨,666547,1996/02/10,17497587042,ercvts@qq.com,合肥工业大学宣城校区,文法学院,法学,2017,硕士,非定向,英语,四级,433,n
201701081,陶金几,190362199709244568,女,汉,中共党员,广东省,河南省新乡市平舆县秦艳几,389277,1997/09/24,18037703396,uuxzmsyo@163.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,定向,英语,六级,510,n
201701082,尤几,477675199603232210,男,汉,共青团员,河南省,天津市济源市新华区陶淼,655197,1996/03/23,13643156877,dvqomm@163.com,合肥工业大学宣城校区,经济系,国际贸易,2017,硕士,定向,英语,六级,476,n
201701083,魏丽个,544087199706192102,女,汉,中共预备党员,青海省,新疆维吾尔自治区三门峡市梁园区尤鑫杰,717738,1997/06/19,19005215941,oyvlexi@163.com,合肥工业大学宣城校区,经济系,国际贸易,2017,硕士,定向,英语,四级,533,n
201701084,褚个几,390038199803141464,男,汉,共青团员,陕西省,宁夏回族自治区济源市梁园区苏叒水,679361,1998/03/14,18820700718,kpwlcfzxz@qq.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,定向,英语,四级,465,n
201701085,张金杰,064504199512288710,男,汉,中共党员,广东省,宁夏回族自治区新乡市金水区陈鑫,914728,1995/12/28,16645595756,eanrqpomj@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,非定向,英语,四级,606,n
201701086,蒋英伟,162487199912100443,男,汉,中共党员,吉林省,山西省三门峡市舞钢市陈吉艳,969612,1999/12/10,19959508418,qbakao@qq.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,四级,616,n
201701087,华娜雨,512943199602277051,女,汉,中共预备党员,台湾省,海南省开封市宜阳县孙勇,226746,1996/02/27,15487349114,kyuocfgw@qq.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,四级,606,n
201701088,苏三,850806200005264297,女,汉,中共预备党员,甘肃省,海南省信阳市汤阴县郎英秀,562337,2000/05/26,18007613054,afrmax@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,四级,591,n
201701089,姜娜,362349199804309504,女,汉,共青团员,浙江省,贵州省驻马店市平桥区何军敏,362345,1998/04/30,13138866920,ifyptyqd@163.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,硕士,定向,英语,四级,566,n
201701090,郎军伟,608211199705229140,男,汉,共青团员,海南省,四川省郑州市泌阳县蒋是,772752,1997/05/22,19891606981,pwjkarorm@qq.com,合肥工业大学宣城校区,文法学院,法学,2017,硕士,定向,英语,四级,589,n
201701091,郎个几,595755199802151976,男,汉,共青团员,吉林省,吉林省安阳市罗山县武鑫鑫,323532,1998/02/15,13931865730,utrinnb@163.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,四级,553,n
201701092,武勇,100014200001238410,男,汉,共青团员,海南省,河北省新乡市柘城县沈鑫叕,871635,2000/01/23,13242601500,cwrtwidy@163.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,定向,英语,六级,575,n
201701093,赵宇,683611200006117824,女,汉,中共党员,安徽省,重庆市济源市承留镇钱艳,748757,2000/06/11,10075329624,oqszjh@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,四级,521,n
201701094,范第,749796199903121802,男,汉,中共党员,河北省,安徽省濮阳市扶沟县施是,255511,1999/03/12,19148927586,ijoxnry@qq.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,四级,531,n
201701095,韩叕,724283199905235979,男,汉,中共党员,湖北省,青海省三门峡市天坛街道曹双勇,476745,1999/05/23,14228237183,yvdbpun@qq.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,博士,定向,英语,六级,617,n
201701096,褚伟,646405199507106231,女,汉,中共预备党员,宁夏回族自治区,山西省平顶山市山阳区范几磊,478549,1995/07/10,16754314321,tojnxgj@163.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,硕士,定向,英语,六级,585,n
201701097,冯淼是,246860199608071783,男,汉,共青团员,辽宁省,江西省信阳市长垣市蒋第,489445,1996/08/07,14669278026,jmkljtte@qq.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,定向,英语,四级,519,n
201701098,潘娟,272516199808012909,女,汉,中共预备党员,山东省,新疆维吾尔自治区三门峡市虞城县郎伟第,563772,1998/08/01,12640899300,xiiliuir@qq.com,合肥工业大学宣城校区,经济系,国际贸易,2017,博士,定向,英语,四级,472,n
201701099,孙虎,280769199908078353,男,汉,中共预备党员,江苏省,西藏自治区许昌市新乡县钱淼,311986,1999/08/07,11838829631,yndxcx@qq.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,硕士,定向,英语,四级,474,n
201701100,钱娟军,495511200011278037,男,汉,中共党员,湖北省,江苏省洛阳市遂平县施敏,739494,2000/11/27,16492212206,fzjjdcw@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,四级,501,n
201701101,李第,952523200007141403,男,汉,中共党员,重庆市,辽宁省濮阳市遂平县陶鑫,399811,2000/07/14,15453053494,tjhhevg@163.com,合肥工业大学宣城校区,文法学院,法学,2017,硕士,定向,英语,六级,539,n
201701102,秦宇第,158230199707313712,女,汉,共青团员,香港,山西省商丘市光山县郎娜,141448,1997/07/31,10117120192,qyjevab@qq.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,非定向,英语,四级,594,n
201701103,王虎金,736771199709059419,男,汉,中共党员,福建省,黑龙江省漯河市方城县云双,549548,1997/09/05,16097304695,wtikskm@qq.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,六级,572,n
201701104,彭英叒,041162200007199981,女,汉,共青团员,宁夏回族自治区,澳门驻马店市轵城镇孙洋伟,736629,2000/07/19,18345415299,owhkkolk@163.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,六级,595,n
201701105,吕翁金,391657199809305394,女,藏,共青团员,北京市,黑龙江省驻马店市五龙口镇潘秀鑫,362788,1998/09/30,17600848193,tdfsoc@qq.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,定向,英语,六级,496,n
201701106,钱淼雨,378023200006204591,女,汉,中共党员,北京市,天津市开封市梁园区韩的叕,718222,2000/06/20,15587864957,urdwkwzyq@163.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,非定向,英语,六级,601,n
201701107,陈第,068821200010283326,男,汉,中共党员,辽宁省,北京市周口市柘城县云静芳,486557,2000/10/28,15499216439,gpdtoziqk@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,硕士,定向,英语,六级,644,n
201701108,奚雨,533212200008268995,男,汉,共青团员,安徽省,广东省驻马店市虞城县施节的,937556,2000/08/26,12980743113,wzklcu@qq.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,四级,615,n
